transaction_id,customer_id,amount,transaction_date,product_category
7687,1485,45.33,2024-06-19,Cloud Storage
7688,1485,117.36,2025-05-06,E-books
7689,1485,47.41,2024-08-03,Cloud Storage
7690,1485,68.39,2024-02-28,Cloud Storage
7691,1485,51.68,2025-04-24,E-books
7692,1486,60.01,2025-04-23,E-books
7693,1486,113.42,2024-09-18,Music
7694,1487,84.9,2025-01-21,Music
7695,1487,98.61,2024-03-15,Cloud Storage
7696,1488,146.06,2023-06-25,E-books
7697,1488,44.17,2023-02-05,E-books
7698,1488,89.67,2025-04-19,Streaming
7699,1488,55.72,2025-04-21,Music
7700,1488,95.31,2023-05-20,Streaming
7701,1488,63.47,2023-05-19,Streaming
7702,1489,139.84,2023-04-24,Cloud Storage
7703,1489,69.15,2025-05-08,Music
7704,1489,143.05,2024-09-09,Streaming
7705,1489,127.16,2024-03-13,Streaming
7706,1489,121.11,2023-10-24,Cloud Storage
7707,1489,149.29,2023-09-08,E-books
7708,1490,129.59,2024-09-23,Streaming
7709,1490,62.39,2024-02-01,Music
7710,1490,116.5,2024-03-09,Cloud Storage
7711,1490,114.56,2023-03-26,Music
7712,1490,48.76,2023-07-13,Streaming
7713,1490,94.65,2024-11-26,Cloud Storage
7714,1490,48.18,2024-04-09,Music
7715,1490,12.62,2024-04-01,Music
7716,1490,48.47,2024-02-12,E-books
7717,1491,23.6,2024-10-12,Streaming
7718,1491,109.26,2024-10-16,Streaming
7719,1491,95.59,2023-05-16,E-books
7720,1491,125.78,2023-10-06,Gaming
7721,1491,98.87,2024-06-28,E-books
7722,1491,64.47,2023-11-06,Streaming
7723,1492,57.68,2024-06-10,Gaming
7724,1492,31.25,2023-05-01,Gaming
7725,1492,39.49,2023-06-16,Music
7726,1492,104.22,2024-09-11,Gaming
7727,1492,14.52,2023-10-23,Streaming
7728,1492,98.39,2023-11-03,Cloud Storage
7729,1493,39.06,2023-12-05,Cloud Storage
7730,1493,52.56,2023-04-23,Cloud Storage
7731,1494,104.43,2025-04-30,Music
7732,1494,97.48,2024-12-11,E-books
7733,1494,59.23,2024-03-15,Gaming
7734,1494,149.42,2025-05-07,Cloud Storage
7735,1494,87.9,2024-01-14,Music
7736,1494,62.54,2023-11-27,Music
7737,1494,62.98,2023-01-11,Streaming
7738,1494,23.58,2024-10-19,Music
7739,1495,89.9,2024-11-29,Music
7740,1495,117.36,2023-05-09,Gaming
7741,1496,67.19,2023-04-22,Music
7742,1496,68.55,2023-09-25,Cloud Storage
7743,1496,54.72,2024-05-24,Streaming
7744,1496,102.99,2023-06-27,Cloud Storage
7745,1496,80.32,2023-12-02,Gaming
7746,1496,41.51,2024-04-12,Gaming
7747,1496,115.96,2024-08-10,Gaming
7748,1496,31.98,2024-11-30,Gaming
7749,1496,50.38,2023-12-02,Cloud Storage
7750,1497,101.87,2023-07-01,Streaming
7751,1497,63.67,2023-08-01,Gaming
7752,1497,146.39,2024-04-05,Music
7753,1497,99.1,2023-09-05,Music
7754,1497,29.4,2023-09-04,E-books
7755,1497,149.85,2023-09-25,E-books
7756,1497,112.5,2025-05-07,Cloud Storage
7757,1497,95.37,2024-12-11,E-books
7758,1498,105.81,2024-05-16,Streaming
7759,1498,114.02,2023-03-14,Gaming
7760,1498,87.29,2024-11-14,Music
7761,1498,74.09,2023-05-21,Music
7762,1498,34.53,2023-06-01,Music
7763,1498,55.18,2024-08-03,Streaming
7764,1498,135.22,2024-10-31,E-books
7765,1498,74.57,2024-09-22,E-books
7766,1499,148.56,2023-03-07,Music
7767,1499,146.19,2024-01-04,Streaming
7768,1499,122.52,2023-01-24,Cloud Storage
7769,1499,132.09,2024-12-18,Music
7770,1499,74.71,2025-03-20,Streaming
7771,1499,114.81,2023-07-02,Gaming
7772,1499,131.39,2024-02-04,Gaming
7773,1499,19.85,2024-03-29,Cloud Storage
7774,1500,26.94,2023-03-27,E-books
7775,1500,100.59,2023-12-01,Streaming
7776,1500,71.39,2023-02-03,Streaming
7777,1500,51.01,2024-04-18,Streaming
7778,1500,60.87,2023-05-28,E-books
7779,1500,98.1,2024-03-06,Gaming
7780,1500,120.24,2025-02-13,Music
7781,1500,128.59,2023-04-15,E-books
7782,1500,115.5,2025-02-05,Music
7783,1501,67.81,2024-06-17,Music
7784,1501,137.82,2023-03-08,Gaming
7785,1501,39.41,2025-02-20,Cloud Storage
7786,1501,99.88,2025-03-16,Gaming
7787,1501,135.89,2024-01-13,Music
7788,1501,115.98,2024-06-14,Cloud Storage
7789,1502,56.29,2024-02-24,Cloud Storage
7790,1502,89.55,2023-09-30,Streaming
7791,1502,116.59,2024-12-30,E-books
7792,1502,50.38,2024-10-16,Cloud Storage
7793,1502,88.9,2023-05-31,Cloud Storage
7794,1502,52.93,2023-05-28,Music
7795,1502,89.47,2024-07-22,Gaming
7796,1502,109.83,2023-07-11,Cloud Storage
7797,1503,114.12,2023-06-19,Music
7798,1503,30.51,2024-08-04,Gaming
7799,1503,46.02,2024-10-09,Streaming
7800,1504,91.65,2024-12-30,E-books
7801,1504,11.69,2024-05-23,E-books
7802,1504,114.36,2023-12-18,Gaming
7803,1504,76.78,2024-12-07,Cloud Storage
7804,1505,92.2,2024-01-03,Cloud Storage
7805,1505,83.27,2024-05-08,Gaming
7806,1505,100.77,2023-12-10,Gaming
7807,1506,77.76,2024-05-07,Streaming
7808,1506,103.62,2025-03-25,Cloud Storage
7809,1506,41.48,2024-10-31,Music
7810,1507,48.96,2023-03-26,Streaming
7811,1507,101.0,2024-05-30,Gaming
7812,1507,74.31,2023-08-16,Streaming
7813,1508,135.74,2023-05-02,Music
7814,1508,60.9,2025-04-27,Gaming
7815,1508,97.7,2024-06-27,E-books
7816,1508,19.41,2023-11-11,E-books
7817,1508,128.52,2023-11-27,Streaming
7818,1508,145.86,2025-04-03,Gaming
7819,1508,89.34,2024-09-19,Music
7820,1508,45.85,2023-05-04,Music
7821,1508,106.56,2023-08-03,Music
7822,1509,106.55,2024-02-18,Music
7823,1509,15.63,2023-09-15,Cloud Storage
7824,1509,87.28,2025-02-26,Music
7825,1509,112.67,2025-03-26,Music
7826,1510,52.39,2024-10-30,
7827,1510,44.15,2023-04-12,E-books
7828,1510,76.82,2025-02-19,E-books
7829,1510,133.43,2025-04-08,Cloud Storage
7830,1510,120.6,2025-03-17,Music
7831,1510,76.96,2024-03-04,Streaming
7832,1510,76.65,2025-02-17,E-books
7833,1510,92.51,2023-09-26,Gaming
7834,1510,51.99,2025-05-21,E-books
7835,1511,130.56,2025-02-05,Gaming
7836,1511,118.84,2024-11-12,E-books
7837,1511,122.81,2023-09-09,Gaming
7838,1511,148.91,2024-09-15,Gaming
7839,1511,94.19,2024-01-12,Music
7840,1511,56.01,2024-01-22,E-books
7841,1511,49.73,2023-08-09,Cloud Storage
7842,1512,131.42,2024-09-18,Cloud Storage
7843,1512,48.54,2023-11-03,E-books
7844,1512,53.23,2024-03-06,Streaming
7845,1512,146.81,2024-11-25,Gaming
7846,1512,10.91,2023-12-26,Gaming
7847,1513,32.84,2025-03-24,Gaming
7848,1513,104.22,2025-02-23,Gaming
7849,1513,57.94,2023-06-27,E-books
7850,1513,125.16,2024-11-13,Streaming
7851,1513,116.8,2024-10-24,Cloud Storage
7852,1513,80.25,2024-07-07,E-books
7853,1513,76.06,2023-06-29,Cloud Storage
7854,1513,139.86,2024-10-27,E-books
7855,1514,55.33,2024-11-15,Gaming
7856,1514,120.01,2024-12-20,E-books
7857,1514,102.76,2024-07-01,E-books
7858,1515,101.49,2023-03-15,Gaming
7859,1515,119.17,2024-08-28,Music
7860,1515,140.6,2024-02-02,Cloud Storage
7861,1515,61.91,2024-07-21,Cloud Storage
7862,1515,111.74,2023-02-01,Cloud Storage
7863,1515,72.96,2024-03-21,E-books
7864,1515,65.1,2024-03-29,Streaming
7865,1515,116.71,2024-04-12,Streaming
7866,1516,59.51,2023-02-26,Music
7867,1516,146.5,2023-04-06,Cloud Storage
7868,1516,12.73,2023-06-09,Music
7869,1516,39.21,2023-05-28,Cloud Storage
7870,1516,51.27,2024-05-13,Streaming
7871,1516,55.06,2023-03-13,Gaming
7872,1516,55.6,2023-11-04,Music
7873,1517,96.46,2024-03-06,Cloud Storage
7874,1517,24.96,2024-09-24,Music
7875,1517,55.57,2024-01-25,E-books
7876,1517,75.78,2025-04-13,Gaming
7877,1518,44.98,2023-09-17,E-books
7878,1518,62.5,2025-02-16,Streaming
7879,1518,99.55,2024-08-21,E-books
7880,1518,61.72,2024-08-12,Streaming
7881,1518,76.06,2023-04-24,Streaming
7882,1518,55.44,2023-03-29,Gaming
7883,1518,125.4,2024-12-27,E-books
7884,1518,51.84,2024-11-07,
7885,1519,71.36,2024-06-29,E-books
7886,1519,86.52,2023-07-24,Cloud Storage
7887,1520,84.34,2024-08-05,Streaming
7888,1520,29.67,2023-04-03,Streaming
7889,1520,131.9,2023-06-14,Cloud Storage
7890,1520,144.01,2024-05-26,Gaming
7891,1520,114.62,2024-10-23,Music
7892,1520,54.98,2024-10-09,Gaming
7893,1520,60.71,2024-11-08,Cloud Storage
7894,1520,45.75,2023-04-26,Streaming
7895,1520,29.64,2023-08-12,Gaming
7896,1521,65.48,2024-01-18,Streaming
7897,1521,126.43,2025-03-30,E-books
7898,1521,62.29,2023-10-29,Gaming
7899,1521,149.39,2023-12-31,Cloud Storage
7900,1521,120.62,2024-01-13,Cloud Storage
7901,1521,90.47,2023-08-20,Streaming
7902,1521,112.82,2023-10-30,Streaming
7903,1522,119.28,2023-12-03,Music
7904,1522,121.8,2023-01-15,Streaming
7905,1522,90.35,2024-02-06,E-books
7906,1522,101.02,2024-11-16,Streaming
7907,1522,117.4,2024-03-15,Cloud Storage
7908,1522,75.2,2023-05-05,Music
7909,1522,101.06,2025-03-17,Music
7910,1522,100.7,2024-06-17,Gaming
7911,1522,83.88,2023-06-21,Gaming
7912,1523,66.21,2024-08-03,Streaming
7913,1524,125.95,2025-05-11,Streaming
7914,1524,41.53,2024-03-19,Music
7915,1524,46.24,2024-10-14,E-books
7916,1524,,2024-06-30,E-books
7917,1524,74.09,2023-07-19,Music
7918,1524,117.79,2023-10-20,Cloud Storage
7919,1524,135.05,2023-05-29,E-books
7920,1524,31.36,2023-03-31,Music
7921,1524,38.86,2024-11-26,Streaming
7922,1524,13.67,2023-09-22,Streaming
7923,1525,85.61,2025-03-21,Cloud Storage
7924,1525,131.88,2024-10-07,Music
7925,1525,38.24,2024-12-14,Gaming
7926,1526,42.62,2024-10-20,Cloud Storage
7927,1526,13.82,2024-03-06,Streaming
7928,1526,126.78,2024-05-11,Streaming
7929,1526,72.15,2023-04-30,Music
7930,1526,63.26,2024-02-28,Gaming
7931,1527,37.81,2023-04-02,Gaming
7932,1527,92.63,2025-01-23,Streaming
7933,1527,145.69,2023-12-29,E-books
7934,1527,111.43,2025-01-26,Music
7935,1527,115.92,2025-01-27,Gaming
7936,1527,113.69,2024-05-29,Cloud Storage
7937,1527,68.12,2024-10-27,Streaming
7938,1528,60.38,2024-09-11,E-books
7939,1528,25.68,2024-02-18,Streaming
7940,1528,11.02,2023-02-28,Gaming
7941,1528,66.04,2025-02-17,Cloud Storage
7942,1528,60.45,2024-07-17,Streaming
7943,1528,70.78,2023-01-13,Cloud Storage
7944,1528,42.11,2023-06-12,Streaming
7945,1528,101.06,2023-02-21,Gaming
7946,1528,132.63,2025-05-14,Cloud Storage
7947,1529,16.35,2023-01-14,Music
7948,1529,34.83,2025-05-21,Music
7949,1529,82.61,2025-01-07,Gaming
7950,1529,116.72,2025-03-29,E-books
7951,1529,122.33,2023-05-04,Cloud Storage
7952,1529,62.04,2024-04-01,Music
7953,1530,34.14,2023-12-16,Music
7954,1530,113.88,2023-02-21,Music
7955,1530,61.11,2025-02-07,Music
7956,1530,14.2,2024-11-03,Cloud Storage
7957,1530,66.51,2024-05-13,Cloud Storage
7958,1530,97.07,2025-05-01,Streaming
7959,1530,56.42,2024-02-04,Streaming
7960,1531,137.9,2025-04-13,E-books
7961,1531,62.79,2023-09-26,E-books
7962,1531,33.76,2025-02-17,Streaming
7963,1532,135.61,2025-02-25,Gaming
7964,1532,148.35,2025-02-04,Gaming
7965,1532,75.02,2024-03-31,E-books
7966,1532,71.66,2023-09-21,Streaming
7967,1532,53.6,2024-02-05,Cloud Storage
7968,1532,27.95,2023-07-28,E-books
7969,1533,143.97,2023-07-16,Streaming
7970,1533,76.89,2023-04-25,E-books
7971,1533,37.48,2024-10-18,E-books
7972,1533,28.17,2025-01-04,Music
7973,1533,102.29,2023-04-30,Streaming
7974,1533,110.42,2024-08-14,E-books
7975,1534,44.97,2024-09-16,Music
7976,1534,112.2,2024-07-26,Cloud Storage
7977,1535,103.57,2023-12-15,E-books
7978,1535,90.8,2024-08-30,Music
7979,1535,55.91,2024-05-12,Music
7980,1535,91.11,2025-04-25,Gaming
7981,1535,98.46,2023-03-09,Music
7982,1535,147.13,2025-05-16,Music
7983,1535,98.85,2023-01-26,Music
7984,1535,32.66,2024-07-04,Streaming
7985,1536,77.31,2024-06-12,Music
7986,1536,98.02,2023-02-14,E-books
7987,1536,66.79,2024-10-23,Gaming
7988,1536,96.98,2023-11-19,Gaming
7989,1536,26.49,2024-08-17,E-books
7990,1536,139.34,2024-06-19,Music
7991,1536,45.74,2023-02-24,Gaming
7992,1536,118.08,2024-02-18,Streaming
7993,1536,103.52,2024-06-14,E-books
7994,1536,46.8,2023-03-22,Cloud Storage
7995,1537,99.92,2023-11-21,Music
7996,1537,23.24,2024-02-17,Streaming
7997,1537,26.84,2023-06-01,Cloud Storage
7998,1537,27.68,2024-06-09,Cloud Storage
7999,1537,73.36,2023-11-11,Streaming
8000,1537,145.28,2023-12-31,Music
8001,1537,65.66,2023-12-24,Music
8002,1538,127.6,2024-10-15,Streaming
8003,1538,37.81,2023-04-29,Cloud Storage
8004,1538,83.58,2023-03-24,Music
8005,1539,130.39,2023-12-10,Streaming
8006,1539,122.04,2024-05-24,E-books
8007,1539,42.26,2023-12-04,Music
8008,1539,62.43,2025-02-17,Music
8009,1539,98.89,2023-09-05,Music
8010,1539,128.05,2023-04-22,Music
8011,1539,85.72,2023-09-14,Gaming
8012,1539,130.16,2024-08-18,Streaming
8013,1539,144.27,2024-04-15,Cloud Storage
8014,1539,64.57,2023-12-13,Gaming
8015,1540,75.52,2025-01-11,Cloud Storage
8016,1540,10.05,2024-09-15,E-books
8017,1540,103.54,2024-10-29,E-books
8018,1540,93.16,2025-03-23,Streaming
8019,1540,115.72,2025-01-07,Music
8020,1540,77.33,2024-12-17,Music
8021,1540,64.77,2024-12-18,Gaming
8022,1540,64.74,2024-11-13,Music
8023,1541,19.87,2024-08-21,Music
8024,1541,134.97,2025-01-24,E-books
8025,1541,142.21,2024-12-26,Music
8026,1541,72.07,2023-07-12,Cloud Storage
8027,1541,116.48,2025-05-19,Streaming
8028,1541,82.89,2023-12-11,Streaming
8029,1542,75.96,2023-07-24,Gaming
8030,1542,51.84,2025-01-23,E-books
8031,1542,114.01,2024-02-20,Music
8032,1542,19.86,2023-04-19,Cloud Storage
8033,1542,132.53,2025-04-19,Gaming
8034,1542,127.32,2024-09-11,Streaming
8035,1542,97.77,2024-03-20,E-books
8036,1542,33.58,2023-06-04,Gaming
8037,1542,116.18,2024-10-12,E-books
8038,1542,24.43,2023-05-12,E-books
8039,1543,131.11,2024-09-25,Gaming
8040,1543,127.14,2024-03-14,Gaming
8041,1543,17.93,2025-02-12,Cloud Storage
8042,1543,127.93,2023-05-11,Cloud Storage
8043,1543,136.66,2023-08-14,E-books
8044,1543,56.04,2023-07-18,Cloud Storage
8045,1543,147.63,2025-03-06,Streaming
8046,1543,24.16,2023-02-25,Gaming
8047,1543,43.98,2024-01-10,Music
8048,1543,92.75,2023-07-19,Cloud Storage
8049,1544,149.62,2023-02-04,Gaming
8050,1544,88.49,2023-01-24,E-books
8051,1545,94.93,2023-07-17,Gaming
8052,1545,15.89,2025-02-09,E-books
8053,1545,127.35,2023-08-11,Streaming
8054,1545,90.59,2025-01-30,Music
8055,1545,60.5,2023-07-12,E-books
8056,1545,69.06,2024-04-22,Streaming
8057,1545,58.62,2023-03-15,Gaming
8058,1546,90.27,2023-12-12,Streaming
8059,1546,141.63,2023-02-18,Gaming
8060,1546,103.67,2025-05-04,Music
8061,1546,89.37,2025-05-06,Cloud Storage
8062,1546,23.83,2024-04-03,Streaming
8063,1546,112.07,2023-01-12,Cloud Storage
8064,1546,60.2,2023-07-01,Cloud Storage
8065,1546,59.33,2024-09-18,Cloud Storage
8066,1547,119.72,2024-07-02,Gaming
8067,1547,107.87,2023-08-19,Cloud Storage
8068,1547,117.61,2024-12-17,Music
8069,1547,88.19,2023-11-17,Cloud Storage
8070,1547,113.7,2023-04-20,Cloud Storage
8071,1547,119.34,2024-12-05,Gaming
8072,1547,129.93,2024-06-23,Cloud Storage
8073,1547,96.3,2023-05-04,Music
8074,1548,126.02,2025-02-16,Streaming
8075,1548,99.52,2024-07-14,E-books
8076,1548,79.61,2024-11-21,Gaming
8077,1548,38.3,2023-06-06,Gaming
8078,1548,59.08,2023-02-25,Gaming
8079,1548,135.41,2023-04-19,Music
8080,1549,55.19,2025-02-05,Music
8081,1549,91.46,2023-12-29,E-books
8082,1549,51.47,2023-11-04,E-books
8083,1550,65.72,2023-06-18,Streaming
8084,1550,37.81,2025-02-27,E-books
8085,1550,138.06,2023-07-21,Gaming
8086,1551,30.41,2024-06-16,E-books
8087,1551,59.53,2025-01-14,Gaming
8088,1551,24.51,2023-05-08,Cloud Storage
8089,1551,95.88,2025-03-07,Cloud Storage
8090,1551,149.92,2024-03-03,Streaming
8091,1552,86.72,2023-07-17,Cloud Storage
8092,1552,13.69,2024-10-13,Music
8093,1552,44.35,2024-10-11,Gaming
8094,1552,100.71,2024-10-21,Music
8095,1553,51.55,2025-05-09,E-books
8096,1554,127.31,2024-04-01,E-books
8097,1554,87.17,2023-10-27,Music
8098,1554,67.73,2023-01-13,E-books
8099,1554,91.33,2023-08-27,E-books
8100,1554,134.4,2024-04-29,Cloud Storage
8101,1554,108.94,2024-05-23,Cloud Storage
8102,1554,70.38,2024-05-22,Music
8103,1554,54.82,2024-05-30,Streaming
8104,1555,55.03,2023-02-03,Music
8105,1555,121.38,2023-10-16,Music
8106,1555,23.53,2023-03-19,E-books
8107,1556,84.95,2025-02-12,E-books
8108,1556,41.9,2024-06-08,E-books
8109,1556,124.95,2024-10-13,Gaming
8110,1556,47.68,2023-01-25,Streaming
8111,1556,74.43,2024-03-08,Gaming
8112,1556,92.75,2025-03-25,Music
8113,1556,13.1,2024-02-26,E-books
8114,1556,101.04,2024-06-09,Gaming
8115,1557,18.93,2024-06-02,Streaming
8116,1557,143.66,2024-08-21,E-books
8117,1557,45.28,2023-05-16,Streaming
8118,1558,78.71,2023-06-09,Music
8119,1558,148.07,2024-10-22,Gaming
8120,1558,,2023-06-17,Cloud Storage
8121,1558,56.27,2023-10-25,E-books
8122,1558,142.48,2025-01-03,E-books
8123,1558,147.22,2023-10-08,Cloud Storage
8124,1558,130.78,2023-09-14,Streaming
8125,1558,109.7,2024-05-29,E-books
8126,1558,26.76,2025-03-19,E-books
8127,1558,18.91,2024-04-02,Music
8128,1559,44.83,2023-09-23,Music
8129,1559,127.0,2025-04-30,Gaming
8130,1559,112.01,2024-06-25,Streaming
8131,1559,23.18,2024-04-12,E-books
8132,1560,122.69,2024-05-05,Gaming
8133,1560,29.39,2024-06-13,Music
8134,1560,23.42,2024-06-01,Music
8135,1560,109.02,2024-09-14,Gaming
8136,1560,22.7,2024-09-06,Gaming
8137,1560,38.09,2024-06-05,Streaming
8138,1560,57.56,2023-04-22,Streaming
8139,1561,46.09,2023-09-18,Streaming
8140,1561,147.48,2025-03-31,Cloud Storage
8141,1561,23.37,2025-05-29,E-books
8142,1561,11.76,2024-06-30,Gaming
8143,1561,52.88,2023-03-03,E-books
8144,1561,88.87,2025-03-20,Music
8145,1561,36.39,2023-09-03,Gaming
8146,1561,35.45,2024-10-19,Cloud Storage
8147,1561,23.58,2023-07-01,Music
8148,1562,62.38,2024-11-30,Gaming
8149,1562,108.89,2023-04-01,Music
8150,1562,81.03,2023-02-17,Gaming
8151,1562,14.25,2025-04-21,E-books
8152,1562,134.35,2023-03-10,Streaming
8153,1562,123.01,2024-07-15,Cloud Storage
8154,1562,25.09,2023-07-01,Music
8155,1562,92.61,2024-12-10,Streaming
8156,1562,79.67,2023-09-21,Music
8157,1562,149.63,2024-06-19,Gaming
8158,1563,126.45,2023-03-20,Gaming
8159,1563,142.16,2023-07-16,E-books
8160,1563,19.16,2024-09-20,Cloud Storage
8161,1563,29.79,2023-02-13,Gaming
8162,1563,36.37,2024-04-12,Streaming
8163,1563,60.16,2024-01-25,E-books
8164,1563,23.83,2023-12-15,Streaming
8165,1563,102.89,2024-07-06,E-books
8166,1563,88.82,2023-06-11,E-books
8167,1564,65.19,2023-11-18,Music
8168,1564,49.56,2025-01-12,Gaming
8169,1564,116.89,2024-08-04,Gaming
8170,1564,66.59,2024-05-09,Streaming
8171,1564,78.67,2024-01-13,Streaming
8172,1564,55.01,2024-01-21,E-books
8173,1564,64.43,2024-01-07,Cloud Storage
8174,1564,117.92,2023-06-15,Clud Storage
8175,1564,83.86,2025-04-18,Music
8176,1565,53.0,2023-10-07,E-books
8177,1565,85.99,2023-08-13,Cloud Storage
8178,1566,84.8,2025-04-12,Cloud Storage
8179,1567,36.35,2023-11-27,Streaming
8180,1567,125.32,2023-06-30,Gaming
8181,1567,113.4,2023-12-11,Music
8182,1567,81.22,2023-07-03,Streaming
8183,1567,137.49,2025-02-18,Gaming
8184,1567,143.0,2024-10-16,Cloud Storage
8185,1567,20.21,2024-11-03,Gaming
8186,1568,89.96,2023-09-11,Streaming
8187,1568,16.33,2024-05-05,Music
8188,1568,136.04,2025-01-31,Cloud Storage
8189,1568,10.66,2024-09-26,Cloud Storage
8190,1569,148.19,2023-02-04,Music
8191,1569,62.05,2023-01-24,Gaming
8192,1569,16.27,2025-01-05,E-books
8193,1570,97.05,2024-09-08,Gaming
8194,1570,105.26,2023-06-03,Cloud Storage
8195,1570,38.68,2023-07-31,Cloud Storage
8196,1570,67.29,2025-05-20,Gaming
8197,1571,62.8,2023-01-19,Music
8198,1571,,2024-01-17,Cloud Storage
8199,1571,94.02,2023-08-28,Gaming
8200,1571,15.85,2023-04-06,Gaming
8201,1571,28.04,2023-06-24,Music
8202,1571,19.87,2025-02-02,Streaming
8203,1571,32.25,2023-03-12,Gaming
8204,1572,35.67,2024-06-29,Music
8205,1572,142.09,2024-09-10,Gaming
8206,1573,85.08,2024-08-12,E-books
8207,1573,46.61,2023-04-12,Streaming
8208,1573,65.29,2024-11-05,Streaming
8209,1573,87.66,2024-01-07,Music
8210,1573,27.8,2025-04-24,Gaming
8211,1574,25.31,2024-10-08,Streaming
8212,1574,126.63,2024-11-23,Streaming
8213,1574,116.76,2023-02-25,Streaming
8214,1574,43.85,2023-09-08,Cloud Storage
8215,1574,71.34,2025-01-04,Gaming
8216,1574,93.58,2025-04-18,E-books
8217,1574,117.35,2024-11-18,Music
8218,1574,111.49,2025-04-16,E-books
8219,1575,142.8,2024-06-15,Cloud Storage
8220,1576,59.02,2024-11-06,Streaming
8221,1576,64.78,2024-12-25,Cloud Storage
8222,1576,80.78,2024-10-12,Music
8223,1577,57.02,2023-05-23,Gaming
8224,1577,13.54,2024-03-05,Streaming
8225,1577,128.08,2023-09-22,E-books
8226,1577,50.29,2024-12-17,Music
8227,1578,144.98,2025-04-02,Streaming
8228,1578,105.87,2024-04-06,E-books
8229,1578,84.8,2023-09-05,Music
8230,1578,111.37,2024-07-05,Cloud Storage
8231,1578,15.38,2025-02-13,Music
8232,1578,10.83,2025-05-27,
8233,1578,18.18,2024-04-29,E-books
8234,1578,26.75,2024-10-13,Streaming
8235,1578,88.91,2025-03-16,Streaming
8236,1579,141.21,2023-08-09,Gaming
8237,1579,49.55,2023-09-08,Gaming
8238,1579,72.95,2023-04-25,Music
8239,1579,105.6,2023-09-11,Cloud Storage
8240,1579,58.32,2023-08-18,Gaming
8241,1579,77.08,2024-12-25,Gaming
8242,1579,85.1,2024-05-27,Music
8243,1579,30.22,2023-08-17,Music
8244,1580,149.88,2024-12-17,Cloud Storage
8245,1580,113.6,2024-03-14,Cloud Storage
8246,1580,30.16,2024-02-15,Gaming
8247,1580,109.5,2023-11-23,Music
8248,1580,148.25,2025-01-22,Cloud Storage
8249,1580,39.13,2024-04-10,Gaming
8250,1580,133.71,2024-02-14,Gaming
8251,1581,143.33,2024-02-11,Cloud Storage
8252,1581,57.29,2023-07-19,Gaming
8253,1581,28.64,2023-12-05,Music
8254,1581,44.44,2023-06-01,Music
8255,1581,89.57,2023-05-15,E-books
8256,1581,60.88,2024-02-11,E-books
8257,1581,130.74,2023-03-11,Gaming
8258,1581,62.47,2024-07-20,Music
8259,1582,29.79,2025-02-08,E-books
8260,1582,101.31,2024-07-27,E-books
8261,1582,67.7,2024-11-07,Music
8262,1582,57.28,2024-12-21,Gaming
8263,1582,141.2,2024-03-14,Music
8264,1582,142.05,2025-05-06,Music
8265,1582,,2023-07-17,Music
8266,1583,,2023-07-04,E-books
8267,1583,117.69,2023-08-13,Gaming
8268,1583,90.51,2023-03-02,Music
8269,1583,31.1,2024-07-10,Gaming
8270,1583,44.4,2023-05-05,Music
8271,1584,54.27,2023-04-10,E-books
8272,1584,84.28,2023-08-26,Streaming
8273,1584,104.67,2023-03-17,Streaming
8274,1584,22.01,2025-05-22,Streaming
8275,1584,56.41,2025-02-27,Cloud Storage
8276,1584,140.42,2024-05-30,Music
8277,1584,114.1,2024-10-24,Cloud Storage
8278,1584,127.69,2024-05-24,E-books
8279,1585,91.68,2023-02-02,Clud Storage
8280,1585,76.51,2023-06-10,Music
8281,1585,50.56,2025-02-16,E-books
8282,1585,32.37,2024-12-26,Music
8283,1585,68.13,2023-12-02,E-books
8284,1585,67.36,2023-11-02,E-books
8285,1586,107.98,2024-08-16,Music
8286,1586,146.66,2023-07-21,Music
8287,1586,137.29,2025-02-20,Streaming
8288,1586,28.98,2024-05-05,Gaming
8289,1586,63.11,2024-12-07,Streaming
8290,1586,92.06,2023-02-13,Cloud Storage
8291,1586,140.33,2023-10-10,E-books
8292,1586,35.46,2025-05-10,Gaming
8293,1587,58.14,2024-06-17,Streaming
8294,1587,134.11,2025-03-21,Music
8295,1587,28.89,2024-07-27,Gaming
8296,1587,138.35,2025-02-06,Music
8297,1587,144.62,2024-07-06,Cloud Storage
8298,1587,109.6,2023-03-17,Streaming
8299,1587,59.66,2023-03-04,Gaming
8300,1587,12.23,2023-10-04,Gaming
8301,1587,148.84,2024-05-22,Cloud Storage
8302,1587,36.88,2024-08-17,E-books
8303,1588,78.55,2024-12-11,Streaming
8304,1589,108.07,2024-09-03,
8305,1589,149.46,2024-06-19,Streaming
8306,1589,48.2,2023-04-14,Gaming
8307,1589,102.32,2024-06-24,E-books
8308,1590,28.29,2023-08-30,Streaming
8309,1591,12.69,2024-05-06,Music
8310,1591,136.63,2024-05-06,Gaming
8311,1591,15.04,2023-07-12,Cloud Storage
8312,1591,107.56,2024-06-21,Cloud Storage
8313,1591,122.44,2023-03-20,Gaming
8314,1591,67.01,2024-06-14,Music
8315,1591,142.01,2023-05-25,Cloud Storage
8316,1591,87.33,2024-01-16,Cloud Storage
8317,1591,47.33,2024-02-25,Streaming
8318,1591,122.77,2024-07-08,E-books
8319,1592,13.22,2025-01-19,Streaming
8320,1592,44.01,2024-11-30,Cloud Storage
8321,1593,31.56,2023-03-02,Music
8322,1593,119.04,2025-03-14,Streaming
8323,1594,,2024-06-15,E-books
8324,1595,31.87,2023-08-28,Gaming
8325,1595,98.34,2024-06-26,Streaming
